ensembl_id	ctrl-1	ctrl-2	ctrl-3	ctrl-4	ctrl-5	cyt-1	cyt-2	cyt-3	cyt-4	cyt-5
ENSG00000015133.14	3477	3022	1837	2473	4626	1752	4323	3574	3254	3686
ENSG00000015153.10	1870	1415	1008	1063	1746	763	1794	1874	1026	1175
ENSG00000015171.14	8983	6698	4870	5559	8670	3040	6723	7353	4702	4965
ENSG00000015285.6	388	227	149	336	562	173	296	323	363	349
ENSG00000015413.5	4469	3112	2383	1791	2821	1006	2849	2873	1569	1648
ENSG00000015475.14	4584	2992	2105	2877	4603	1693	3611	3660	3158	3363
ENSG00000015479.13	48020	36924	28456	30860	50362	19719	44839	50166	29743	32245
ENSG00000015520.10	1775	985	769	750	1277	624	1264	1624	952	989
ENSG00000015532.5	1429	1049	702	776	1344	443	1051	999	774	858
ENSG00000015568.8	58	51	28	29	48	22	52	53	36	36
ENSG00000015592.12	0	0	0	1	3	4	0	0	1	3
ENSG00000015676.12	5927	4484	2987	4531	7490	2758	5622	5971	4780	5144
ENSG00000016082.10	16958	11522	9546	8384	11858	6630	13839	17232	10247	9729
ENSG00000016391.5	1669	725	597	934	1354	567	961	1070	960	972
ENSG00000016402.8	648	509	292	446	775	230	660	527	383	451
ENSG00000016490.11	8	5	3	1	5	3	3	5	3	1
ENSG00000016602.8	0	0	0	0	1	0	0	1	0	0
ENSG00000016864.12	5976	4522	2987	3967	6284	2143	4568	4733	3394	3521
ENSG00000017260.15	19296	14224	11215	11818	19340	7155	15912	17489	11259	12659
ENSG00000017373.11	4282	2357	1614	2234	3076	2144	4279	5008	3093	3045
ENSG00000017427.11	0	0	0	0	1	0	0	0	0	0
ENSG00000017483.10	2	2	2	4	9	5	3	1	3	3
ENSG00000017621.11	1352	875	647	781	1261	614	1361	1568	1036	1072
ENSG00000017797.7	7216	5694	4243	4922	8065	2704	6066	6529	4270	4596
ENSG00000018189.8	7676	5299	3701	4871	7884	4805	10086	11016	6988	7161
ENSG00000018236.10	59032	40291	33359	33666	53140	14273	32433	39033	22789	23988
ENSG00000018280.12	103	86	44	61	103	36	41	83	37	40
ENSG00000018408.10	19	13	6	4	14	8	18	16	13	5
ENSG00000018510.8	8541	7138	5946	6435	9915	3397	8080	9540	5592	6020
ENSG00000018607.5	4	2	2	4	8	2	9	5	5	3
ENSG00000018610.8	1464	1066	792	1011	1571	583	1200	1320	922	980
ENSG00000018625.10	0	0	0	0	0	0	1	0	0	0
ENSG00000018699.7	527	522	327	398	655	255	591	646	469	507
ENSG00000018869.12	537	292	225	307	431	232	561	546	378	372
ENSG00000019102.7	73	31	19	76	134	17	13	12	22	28
ENSG00000019144.12	2090	1348	869	1025	1794	898	1754	1655	1444	1563
ENSG00000019169.9	0	0	0	0	0	0	0	0	0	0
ENSG00000019186.5	0	0	0	0	0	0	0	0	0	0
ENSG00000019485.8	1502	926	599	884	1577	518	1021	1054	829	901
ENSG00000019505.3	44661	26766	20899	20176	29848	22299	44884	50299	28564	28808
ENSG00000019549.4	0	0	0	0	0	0	0	0	0	0
ENSG00000019582.10	4088	2756	1932	2738	4329	41073	81855	89394	63933	70826
ENSG00000019991.11	0	0	0	0	0	1	1	0	0	2
ENSG00000019995.6	4152	2949	2025	2367	4034	1696	3611	3607	2362	2475
ENSG00000020129.11	3199	2038	1361	1741	2744	1217	2183	2315	1798	1882
ENSG00000020181.13	426	329	209	264	438	98	252	295	182	171
ENSG00000020219.8	0	1	1	1	0	0	0	0	1	0
ENSG00000020256.15	1873	1373	921	1204	2215	853	1822	1707	1415	1607
ENSG00000020426.6	2056	1518	1182	1099	1778	785	1817	2252	1191	1280
ENSG00000020577.9	515	203	135	96	170	1371	2491	2328	1285	1242
ENSG00000020633.14	7	3	0	2	5	2	1	1	3	4
ENSG00000020922.8	2498	2043	1550	1723	2981	762	1569	1598	1189	1354
ENSG00000021300.9	19544	13719	9397	11527	18054	7369	16618	16173	11264	11714
ENSG00000021355.8	8913	6974	4454	5028	7962	3771	9212	9091	5598	6088
ENSG00000021461.12	0	0	1	0	0	0	0	1	0	0
ENSG00000021488.8	4141	2790	2066	1448	2400	1092	2992	3441	1543	1694
ENSG00000021574.7	6167	4785	3728	3967	6275	2523	5755	6744	3715	4072
ENSG00000021645.13	1815	1004	749	629	1088	561	1051	966	605	646
ENSG00000021762.15	6	2	0	2	7	1	2	0	1	2
ENSG00000021776.6	6430	5044	3856	4043	6652	2629	5738	6375	4018	4366
ENSG00000021826.10	1	3	1	1	4	0	4	3	2	3
ENSG00000021852.8	3	1	2	3	1	0	1	1	1	3
ENSG00000022267.12	3054	1726	1392	1565	2559	1337	2093	2272	1488	1513
ENSG00000022277.8	9528	6662	4712	5865	9114	3989	8689	9488	6588	6478
ENSG00000022355.10	0	0	0	0	0	0	0	0	0	0
ENSG00000022556.11	1	2	1	4	1	3	1	2	1	5
ENSG00000022567.5	2362	1403	1046	1034	1809	1223	2258	2330	1772	1919
ENSG00000022840.11	11852	8955	6680	8054	12960	6081	13437	14877	10034	10649
ENSG00000022976.11	782	526	293	391	766	439	807	745	563	661
ENSG00000023041.7	3099	2338	1832	1903	3289	1482	3483	4207	2325	2565
ENSG00000023171.10	5472	3747	2596	2906	4870	3965	7939	8189	6483	6873
ENSG00000023191.12	6878	4930	3321	4949	8358	2705	5660	5616	4491	5142
ENSG00000023228.8	18351	13148	9282	10599	16823	6549	14308	14639	9724	10729
ENSG00000023287.8	8109	5954	4768	4617	7607	4145	9412	10607	5243	5642
ENSG00000023318.7	8721	6481	4557	4597	7556	5412	11922	13172	7541	8000
ENSG00000023330.10	8067	5688	3552	4343	7508	4305	8085	7854	6438	7258
ENSG00000023445.9	30	28	19	4	19	1896	6615	7961	1889	2373
ENSG00000023516.7	16517	12025	9139	8008	12955	7410	17273	18272	9843	10606
ENSG00000023572.4	601	462	400	354	497	220	576	726	324	364
ENSG00000023608.4	434	238	169	170	324	157	348	336	196	219
ENSG00000023697.8	4633	3770	2852	2828	4607	1671	3973	4018	2406	2803
ENSG00000023734.6	18423	13107	9673	11355	17978	8263	17492	19838	12350	13025
ENSG00000023839.6	181	109	75	111	206	55	123	103	79	108
ENSG00000023892.9	56	20	13	33	39	19	24	18	21	17
ENSG00000023902.9	1628	1111	905	1326	2302	915	1597	1918	1518	1795
ENSG00000023909.5	5915	5253	3890	3307	5683	3522	9392	9399	4401	4954
ENSG00000024048.6	7734	5603	4356	3716	6024	6684	16498	19167	8533	8586
ENSG00000024422.7	2	1	0	0	1	0	0	1	1	1
ENSG00000024526.12	3915	3574	2955	3602	5601	658	170	92	1051	1275
ENSG00000024862.12	1614	1333	937	1003	1660	606	1734	1770	866	953
ENSG00000025039.9	7072	5405	3481	5156	8444	3498	10130	9016	4874	5837
ENSG00000025156.7	4863	3391	2440	2927	5034	1993	3815	3975	2382	2742
ENSG00000025293.11	6331	4433	3060	4357	7426	2502	4714	4654	3748	4040
ENSG00000025423.7	505	258	196	237	408	160	195	202	216	226
ENSG00000025434.14	651	451	306	372	582	271	673	802	493	523
ENSG00000025708.8	193	112	84	108	183	1223	2202	3023	1649	1927
ENSG00000025770.14	7071	5065	3386	5776	9571	2619	4387	4519	4766	5297
ENSG00000025772.7	7503	5666	3999	4682	7753	2899	6185	6406	4436	4794
ENSG00000025796.9	19466	13702	9867	11154	17178	7476	14913	15446	10462	10858
ENSG00000025800.9	9940	7795	5615	6077	10026	4505	10456	10920	6675	7137
ENSG00000026025.9	0	0	0	0	0	0	0	0	0	0
ENSG00000026036.16	728	481	214	459	714	222	433	516	415	454
ENSG00000026103.15	15	19	17	21	29	537	751	1023	966	906
ENSG00000026297.11	1880	1398	971	944	1519	1499	3247	3998	2400	2655
ENSG00000026508.12	9101	5324	4331	3211	4980	8357	15592	16057	10876	11313
ENSG00000026559.8	0	0	1	1	2	0	0	0	1	1
ENSG00000026652.9	3065	1719	1306	1644	2659	2265	3954	4231	3248	3098
ENSG00000026751.12	0	0	0	0	0	0	0	0	0	0
ENSG00000026950.12	404	353	251	242	448	11803	26252	31139	18996	21226
ENSG00000027001.7	870	701	450	642	939	415	864	821	603	697
ENSG00000027075.9	4540	3101	2806	3230	5087	1706	4052	4746	2512	2815
ENSG00000027644.4	2	1	1	0	0	1	1	1	0	1
ENSG00000027697.8	4177	2824	2031	2272	3770	1800	3760	3907	2216	2422
ENSG00000027847.9	1911	1356	860	1108	1840	964	2029	2171	1655	1779
ENSG00000027869.7	2	2	1	3	2	0	2	2	2	2
ENSG00000028116.12	1276	931	689	747	1194	762	1596	1700	1068	1221
ENSG00000028137.12	10	8	4	10	12	24	27	40	53	49
ENSG00000028203.13	8370	6489	4327	5162	8896	4147	7813	7939	6116	6621
ENSG00000028277.16	124	65	58	85	135	34	62	58	64	73
ENSG00000028310.13	2572	1844	1267	1966	3064	1143	2204	2321	2135	2122
ENSG00000028528.10	12203	9105	6383	7919	12529	5039	11471	12496	8554	9081
ENSG00000028839.5	2151	1662	1233	1325	2213	1043	2212	2538	1391	1452
ENSG00000029153.10	3713	2647	2145	2162	3439	1122	2450	2602	1892	1932
ENSG00000029363.11	21667	17290	15822	16143	23467	9666	21223	26688	15339	14929
ENSG00000029364.7	27815	18067	13190	14539	22393	10897	21958	22620	14356	14516
ENSG00000029534.15	15619	8461	6014	7110	11210	5334	10176	10897	8133	9225
ENSG00000029559.5	59	45	24	31	37	27	63	77	35	44
ENSG00000029639.6	662	519	369	382	610	287	715	794	448	503
ENSG00000029725.12	17483	12037	8606	11153	17466	5342	11942	12070	8691	9422
ENSG00000029993.10	5350	4241	2776	4917	7850	1892	1903	1709	3011	3031
ENSG00000030066.9	15268	11278	7966	9140	16163	5636	12572	13082	8897	9820
ENSG00000030110.8	3187	2268	1574	2116	3460	1964	4134	4389	3028	3134
ENSG00000030304.8	0	0	0	0	0	0	0	0	0	0
ENSG00000030419.12	849	651	467	377	602	431	1208	1461	614	686
ENSG00000030582.12	30326	21094	13481	17884	27891	11341	29013	27976	16144	18023
ENSG00000031003.6	11206	8383	6392	6506	10530	4607	9311	9804	6379	6750
ENSG00000031081.6	90	80	49	80	151	58	128	123	114	147
ENSG00000031544.9	1	2	0	1	2	0	1	0	1	1
ENSG00000031691.6	1615	1217	963	910	1596	425	898	946	643	739
ENSG00000031698.8	11696	8323	5632	6893	11124	5864	12304	12462	8647	9076
ENSG00000031823.10	8285	5623	4094	5436	8530	3315	6833	6954	5483	5794
ENSG00000032219.14	2618	1986	1462	1474	2229	1141	2512	2693	1565	1676
ENSG00000032389.8	4668	3383	2184	2938	4790	1794	3730	3695	2957	3130
ENSG00000032444.11	7463	4531	3058	4296	7499	3046	6558	7169	5402	5911
ENSG00000032742.13	1433	1239	853	952	1515	549	1302	1172	833	947
ENSG00000033011.7	6233	3808	2520	2982	4342	1663	3465	3566	2592	2566
ENSG00000033030.9	2707	2260	1648	1963	3295	1228	2829	2984	2088	2278
ENSG00000033050.3	4320	3595	2551	3316	5423	1791	3865	4226	3298	3600
ENSG00000033100.10	11196	6800	4783	7214	10990	5485	10255	10752	9560	9592
ENSG00000033122.13	34	30	12	28	46	14	30	35	30	35
ENSG00000033170.12	3224	2466	2034	1710	2633	1032	2424	2927	1683	1738
ENSG00000033178.7	7613	6107	4698	4747	7925	6318	14732	16969	10005	10669
ENSG00000033327.8	3760	3043	1886	2540	4218	1823	3351	2879	2809	2880
ENSG00000033627.10	20872	14015	10224	13738	22231	10801	22370	25128	16792	17257
ENSG00000033800.9	5383	3811	2864	2996	5318	2413	5347	5760	3245	3611
ENSG00000033867.12	7088	4605	3976	3228	4989	1522	3485	3389	2433	2750
ENSG00000034053.10	71	48	35	92	160	76	75	88	172	203
ENSG00000034063.9	2399	1795	1132	2274	3785	273	141	72	649	833
ENSG00000034152.14	672	515	322	433	664	309	654	675	433	511
ENSG00000034239.6	0	0	0	0	0	0	0	1	0	0
ENSG00000034510.4	18694	12404	9427	14179	24745	19308	38278	41287	33792	35419
ENSG00000034533.7	780	577	387	475	821	237	487	515	370	461
ENSG00000034677.7	4078	2605	2143	1829	2856	2986	6689	7532	3806	3968
ENSG00000034693.10	1517	1160	928	904	1386	519	1278	1463	864	874
ENSG00000034713.3	12496	8614	6580	7234	11239	5394	12257	13565	7153	7541
ENSG00000034971.9	0	0	0	0	0	0	1	0	0	0
ENSG00000035115.17	7729	6276	4809	5947	9692	3899	9426	9893	6413	6863
ENSG00000035141.3	6970	5179	3871	4537	7193	2373	5084	5611	3932	4229
ENSG00000035403.12	11770	9075	7035	7259	11946	4724	9479	10263	7421	7702
ENSG00000035499.8	1716	1740	1393	1701	2779	243	92	39	502	609
ENSG00000035664.7	535	460	252	359	678	106	301	227	252	253
ENSG00000035681.3	1431	1170	961	1088	1829	737	1406	1552	1188	1323
ENSG00000035687.9	3557	2710	2036	2188	3374	1369	2877	2972	1915	2110
ENSG00000035720.3	10	5	3	4	5	3	5	9	4	4
ENSG00000035862.8	1493	948	663	1077	1866	1236	1710	1636	2041	2064
ENSG00000035928.10	9132	7047	5207	6423	10381	4565	9399	10467	7708	7937
ENSG00000036054.8	2946	2297	1756	1788	2855	1671	4090	4814	2243	2351
ENSG00000036257.8	15014	10191	7972	8254	12513	5087	11773	13628	7593	7834
ENSG00000036448.5	12	5	3	3	11	3	4	7	4	2
ENSG00000036473.5	11	6	11	3	10	2	7	5	1	4
ENSG00000036530.4	1059	762	566	701	1201	285	526	549	468	476
ENSG00000036549.8	10568	6958	4681	5295	9031	4308	10090	10117	5545	6472
ENSG00000036565.10	0	0	0	0	0	0	1	0	0	0
ENSG00000036672.11	2143	1430	1011	1235	2187	697	1696	1677	960	1126
ENSG00000036828.9	47706	32163	18609	22271	36689	21143	42824	36536	26469	28516
ENSG00000037042.8	2133	1442	977	1069	1846	801	1545	1892	1347	1440
ENSG00000037241.3	2859	2006	1362	1929	3068	1050	2440	2517	1915	1964
ENSG00000037280.11	7	3	5	3	13	2	6	9	8	16
ENSG00000037474.10	7553	5345	3677	4487	7276	3310	6858	7087	4875	5202
ENSG00000037637.6	5146	3705	2601	3165	4914	2026	4309	4178	3307	3341
ENSG00000037749.7	11467	8228	6342	6706	11453	4737	10384	12130	6843	7588
ENSG00000037757.9	1458	986	571	996	1590	533	1077	1141	1059	1041
ENSG00000037897.12	335	227	127	199	389	115	213	209	257	216
ENSG00000037965.4	1	1	0	1	0	0	0	1	0	2
ENSG00000038002.4	4446	2973	2229	2218	3363	1802	3992	4082	2492	2547
ENSG00000038210.9	8105	5820	4144	5048	7929	2594	5496	5447	4096	4359
ENSG00000038219.8	7643	4564	3237	3691	6485	3716	6711	6362	4721	5042
ENSG00000038274.11	2779	1904	1407	1185	2051	1654	4078	4751	2144	2397
ENSG00000038295.3	0	0	0	0	0	0	0	0	0	0
ENSG00000038358.10	8694	6385	4334	6296	10397	3567	6741	7438	6425	6933
ENSG00000038382.13	14340	8695	5995	6902	12485	6430	12229	11751	8575	9953
ENSG00000038427.11	87	36	27	23	41	46	24	32	77	67
ENSG00000038532.10	5518	3361	2681	2996	5052	3069	5531	5917	4113	4396
ENSG00000038945.10	107	80	47	50	79	20	40	17	28	42
ENSG00000039068.14	22926	15872	11904	11658	17830	55034	118852	119922	80356	85009
ENSG00000039123.11	9812	7948	6318	6011	9623	3926	9479	11368	5973	6397
ENSG00000039139.9	19	18	14	19	21	17	34	26	22	24
ENSG00000039319.12	8182	5584	3931	4105	6993	3318	7052	6914	4332	4939
ENSG00000039523.13	2143	1065	810	1083	1707	1054	1750	1769	1334	1498
ENSG00000039537.9	62	52	27	46	60	29	74	69	70	56
ENSG00000039560.9	1781	1375	1060	1315	1904	287	594	496	627	627
ENSG00000039600.6	119	76	40	81	118	63	145	131	105	109
ENSG00000039650.5	3866	2923	1835	2964	4608	1313	2608	3003	2709	3081
ENSG00000039987.2	4	5	2	2	4	2	6	4	4	3
ENSG00000040199.14	5018	3484	2514	2608	4307	2103	4506	4339	2946	3255
ENSG00000040275.12	4183	3631	2824	3308	5426	1099	2029	2236	1736	2004
ENSG00000040341.13	5121	4030	3478	3326	5291	1989	4706	5332	3280	3390
ENSG00000040487.8	6295	3785	2408	3827	6311	2351	4492	4148	3187	3590
ENSG00000040531.10	4197	2412	1646	2169	3194	1601	3665	3823	2304	2315
ENSG00000040608.9	1003	539	374	609	1038	371	484	430	515	597
ENSG00000040633.8	4161	3204	2189	2575	4104	1977	4590	4404	2868	3103
ENSG00000040731.6	62	64	53	32	102	7	39	43	22	30
ENSG00000040933.10	5652	3808	3105	3526	6117	2977	6285	7481	4659	5253
ENSG00000041353.5	951	901	721	661	1078	278	702	754	354	400
ENSG00000041357.11	12311	9362	6932	7687	12135	8202	17206	19741	13088	13766
ENSG00000041515.11	1705	1103	896	883	1471	781	1706	1867	1104	1098
ENSG00000041802.6	3993	2862	1934	2504	4178	1705	3408	3455	2589	2708
ENSG00000041880.10	534	333	221	307	513	1759	3804	4758	2777	2990
ENSG00000041982.10	23	12	11	12	14	2	12	13	6	7
ENSG00000041988.11	1143	915	607	756	1368	549	1108	1183	843	1026
ENSG00000042062.7	20	15	5	27	42	12	32	20	21	28
ENSG00000042088.9	2053	1686	1262	1626	2685	597	1054	1047	1174	1191
ENSG00000042286.10	931	594	311	530	831	337	618	535	520	561
ENSG00000042304.6	1	0	0	0	0	0	0	0	0	0
ENSG00000042317.12	1095	830	622	629	1077	583	1277	1313	773	805
ENSG00000042429.6	4043	3034	2256	2512	4514	1914	4108	4714	2646	3019
ENSG00000042445.9	5344	3292	2355	2378	3802	1795	3368	3767	2400	2666
ENSG00000042493.11	1047	679	576	725	1103	525	801	923	706	819
ENSG00000042753.7	6361	4502	3086	4334	7129	2126	4399	4215	3591	3705
ENSG00000042781.8	2141	1329	1105	558	789	617	1735	1760	721	746
ENSG00000042813.3	0	0	0	0	0	0	0	0	0	0
ENSG00000042832.7	2	2	1	2	0	2	2	2	2	2
ENSG00000042980.8	0	0	0	0	0	3	1	3	3	4
ENSG00000043039.5	1	3	1	0	1	0	0	0	0	1
ENSG00000043093.9	6896	5093	4025	3700	5905	2696	6901	8043	3502	3782
ENSG00000043143.16	3463	2044	1587	2114	3272	2179	5280	5562	3737	4044
ENSG00000043355.6	0	0	0	0	1	0	0	0	1	0
ENSG00000043462.7	0	0	0	0	1	0	0	0	2	1
ENSG00000043514.11	1836	1411	965	1258	2126	890	1787	1804	1454	1436
ENSG00000043591.4	1	0	0	0	2	2	3	6	3	5
ENSG00000044012.3	16	4	5	6	8	3	2	6	1	1
ENSG00000044090.4	7709	5667	3807	5347	8875	3052	6246	6615	5909	6606
ENSG00000044115.15	19852	14844	10795	11780	19858	10744	23273	23955	15856	16516
ENSG00000044446.6	6484	4686	3013	4164	7118	2553	5747	5923	4188	4791
ENSG00000044459.10	2510	2077	1567	1850	3072	957	2005	2025	1738	1812
ENSG00000044524.6	1	2	0	0	0	1	2	0	1	0
ENSG00000044574.7	66407	48552	45989	34752	55911	28585	55876	72336	50030	50643
ENSG00000046604.8	18181	13748	11010	8951	14494	6359	15651	18374	8846	9177
ENSG00000046647.9	1344	1027	867	1085	1787	631	1474	1616	1039	1111
ENSG00000046651.10	5897	4352	3208	3969	6267	2456	6153	7025	4165	4319
ENSG00000046653.10	1919	1339	974	1337	2133	1021	2135	2276	1714	1789
ENSG00000046774.9	29	40	28	41	59	22	49	45	41	58
ENSG00000046889.14	0	0	0	0	0	0	0	0	0	0
ENSG00000047056.10	2373	1542	1145	1341	2191	1083	2502	2563	1605	1717
ENSG00000047188.11	5602	4299	2548	2906	5026	1876	3841	3189	2833	3140
ENSG00000047230.10	7904	5710	4175	4240	7625	3548	8245	8761	5222	5920
ENSG00000047249.12	8548	5556	4138	4793	7782	3817	8782	9123	5198	5485
ENSG00000047315.10	25604	17711	13168	13735	22111	9985	22365	24337	14614	15223
ENSG00000047346.8	5194	3382	2287	2654	4160	2258	4822	5365	3277	3327
ENSG00000047365.7	8	12	7	9	13	8	12	13	28	26
ENSG00000047410.8	25297	20033	13798	14226	25069	10322	21836	21644	15164	17101
ENSG00000047457.9	3	2	2	3	7	18	18	32	21	22
ENSG00000047578.8	3552	2457	1499	2395	4192	1774	3911	3933	3394	3650
ENSG00000047579.15	1836	1227	916	1344	2042	928	1929	2027	1493	1661
ENSG00000047597.5	3789	2901	2260	2061	3413	1009	1950	2180	1537	1821
ENSG00000047617.10	0	0	0	0	0	0	0	0	0	0
ENSG00000047621.7	1893	1481	969	1111	1844	882	1682	1535	1255	1407
ENSG00000047634.10	7316	4809	3963	4469	7397	3597	7137	8036	4931	5734
ENSG00000047644.13	4631	3293	2533	3770	6288	3112	5861	5782	5187	5721
ENSG00000047648.17	128	67	46	60	81	46	151	167	75	77
ENSG00000047662.4	1140	859	657	660	1088	404	916	975	590	667
ENSG00000047849.17	11832	8520	6314	7432	12584	5609	11475	11498	8649	9403
ENSG00000047932.9	12345	9582	7224	9247	15267	5450	12082	13880	8894	9815
ENSG00000047936.6	2	3	0	2	9	2	7	0	2	1
ENSG00000048028.7	2187	2032	1597	1709	2917	815	2215	2606	1548	1649
ENSG00000048052.16	1516	956	710	736	1191	514	1184	1157	606	832
ENSG00000048140.13	5916	4019	2659	3480	5996	2827	5742	5831	4453	4670
ENSG00000048162.15	679	520	337	477	790	254	486	473	390	445
ENSG00000048342.11	1309	948	592	571	866	432	1196	873	569	627
ENSG00000048392.7	5544	3936	3096	2911	4451	2466	6209	7095	3216	3713
ENSG00000048405.5	3718	2896	2204	2303	3641	1600	3877	4118	2600	2796
ENSG00000048462.6	2	1	0	1	1	1	0	2	2	2
ENSG00000048471.9	9805	7251	5141	4814	8397	5360	13267	13384	6754	7940
ENSG00000048540.10	131	108	73	91	182	13	27	36	35	51
ENSG00000048544.5	4848	3667	2682	2790	4352	2183	5252	5494	2972	3325
ENSG00000048545.9	0	0	0	0	0	0	0	0	0	0
ENSG00000048649.9	8892	6621	4968	5047	8156	4711	10616	11379	6413	6818
ENSG00000048707.9	5653	3566	2655	2526	4272	2989	6843	6270	3945	4289
ENSG00000048740.12	1153	757	602	762	1338	307	633	755	545	595
ENSG00000048828.12	17636	13537	10262	11152	18705	6021	14717	16066	10996	11949
ENSG00000048991.12	9312	6769	5042	6631	10643	3153	6460	6801	5278	5712
ENSG00000049089.9	2633	1283	1041	1504	2434	1117	1629	1868	1635	1894
ENSG00000049130.9	774	921	777	746	1208	78	160	185	187	225
ENSG00000049167.9	918	722	548	578	943	276	684	621	533	547
ENSG00000049192.10	791	551	413	434	759	334	763	826	716	691
ENSG00000049239.8	3668	2536	1408	2071	3635	1713	3433	2988	2756	3152
ENSG00000049245.8	9639	7186	5172	5559	9105	4181	9791	10608	6203	6782
ENSG00000049246.10	3168	2906	1938	2578	4880	1071	2579	1969	1873	2601
ENSG00000049247.9	0	0	0	0	0	0	0	1	0	0
ENSG00000049249.4	0	2	0	0	0	13	10	16	10	8
ENSG00000049283.13	36	20	13	14	37	15	45	59	31	39
ENSG00000049319.2	10	4	3	3	7	3	2	9	5	1
ENSG00000049323.11	190	145	108	233	453	20	32	29	79	90
ENSG00000049449.4	18031	11774	9132	10884	17393	12613	23812	25831	19706	20722
ENSG00000049540.12	5	1	0	2	1	0	3	8	2	0
ENSG00000049541.6	5885	4327	3037	4037	6311	1554	2412	2205	2728	2741
ENSG00000049618.16	10825	7197	5155	6127	10464	4627	9620	9349	7288	7703
ENSG00000049656.9	17538	11835	8765	10459	16630	5450	11627	12480	9393	10192
ENSG00000049759.12	6563	4741	3569	3470	5639	3805	9170	9658	4978	5817
ENSG00000049768.10	411	280	175	264	368	129	179	140	249	234
ENSG00000049769.8	1663	865	465	801	1360	657	952	978	822	979
ENSG00000049860.9	17943	10270	8390	8063	11779	7134	18748	21944	8543	9075
ENSG00000049883.10	717	661	508	452	753	292	697	715	512	508
ENSG00000050030.8	1507	1404	1378	1173	1888	2264	5933	6797	3172	3188
ENSG00000050130.13	7014	4623	3275	3619	5734	3033	6588	7106	4203	4260
ENSG00000050165.13	4524	1844	1770	1765	2567	2187	3778	4449	2837	2703
ENSG00000050327.10	7021	5211	3941	4446	7860	3201	6796	6795	5157	5682
ENSG00000050344.8	3927	2538	1881	2062	3001	2283	5162	6250	3290	3428
ENSG00000050393.7	11510	7652	5692	6593	10268	3402	7363	7449	4743	5325
ENSG00000050405.9	14950	10039	8696	7760	11266	6167	13438	15324	10615	10448
ENSG00000050426.11	4110	3162	2227	2784	4772	1870	4579	4964	3449	3704
ENSG00000050438.12	12574	7937	5939	7574	11902	5839	10768	10928	8900	9467
ENSG00000050555.13	0	0	0	0	0	0	1	0	1	0
ENSG00000050628.16	1937	1348	1474	953	1644	684	1717	2300	994	993
ENSG00000050730.11	0	0	0	0	0	0	0	0	0	0
ENSG00000050748.12	7296	5225	4021	4326	6848	2713	5720	5984	4105	4314
ENSG00000050767.11	160	96	49	102	250	28	36	33	57	56
ENSG00000050820.12	14798	9839	7166	10899	17398	5871	12532	13923	10695	11358
ENSG00000051009.6	2973	2362	1474	2149	3774	1196	2556	2705	2208	2475
ENSG00000051108.10	9442	5795	5791	5917	8301	6735	13479	15032	10244	9485
ENSG00000051128.14	30	19	13	20	39	11	12	7	15	20
ENSG00000051180.12	727	728	547	696	1091	145	120	92	291	347
ENSG00000051341.9	1723	1541	1243	1368	2328	380	244	171	638	770
ENSG00000051382.4	6918	4460	3649	3360	4920	2627	5804	6326	3499	3722
ENSG00000051523.6	42	22	16	22	55	21	46	59	43	79
ENSG00000051596.5	6041	4548	3322	4498	7339	1925	3718	3847	3678	3883
ENSG00000051620.6	4276	3020	1922	2208	3620	1569	3046	3050	2241	2476
ENSG00000051825.10	6019	5044	3823	4364	7426	1956	4075	4181	3288	3619
ENSG00000052126.10	9693	5836	4165	4385	7238	3421	6525	6740	4530	4923
ENSG00000052344.11	0	0	1	0	1	0	1	1	3	3
ENSG00000052723.7	6899	4972	3814	4062	6648	2972	6637	7563	4300	4672
ENSG00000052749.9	1473	1156	588	985	1829	663	1285	1140	1233	1376
ENSG00000052795.8	35573	23642	16786	19529	32062	13580	43202	36444	15511	18431
ENSG00000052802.8	24461	15237	16449	11079	18966	9458	24359	30816	13133	15561
ENSG00000052841.10	8816	6162	4391	5141	8620	3843	7860	8259	5541	6015
ENSG00000052850.5	3	4	2	2	8	4	4	3	2	6
ENSG00000053108.12	657	342	155	257	331	463	750	770	683	604
ENSG00000053254.11	10410	6322	4842	5453	8633	4506	10155	10346	5610	5873
